target_id	label	sentence	gloss	target_index_start	target_index_end	sense_key
d000.s010.t001	0	Is your purchasing agent offering too much free buying service for employees ?	present as an act of worship	4	5	offer%2:42:00::
d000.s010.t002	1	Is your purchasing agent offering too much free buying service for employees ?	more than necessary	5	7	too_much%4:02:00::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	people who are free	7	8	free%1:14:00::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	make (assets) available	7	8	free%2:30:01::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	let off the hook	7	8	free%2:32:00::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	free or remove obstruction from	7	8	free%2:35:01::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	remove or force out from a position	7	8	free%2:35:02::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	release (gas or energy) as a result of a chemical reaction or physical decomposition	7	8	free%2:36:03::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	part with a possession or right	7	8	free%2:40:01::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	relieve from	7	8	free%2:40:02::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	grant freedom to; free from confinement	7	8	free%2:41:00::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	make (information) available for publication	7	8	free%2:41:01::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	free from obligations or duties	7	8	free%2:41:02::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	grant relief or an exemption from a rule or requirement to	7	8	free%2:41:07::
d000.s010.t003	1	Is your purchasing agent offering too much free buying service for employees ?	able to act at will; not hampered; not under compulsion or restraint	7	8	free%3:00:00::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	not held in servitude	7	8	free%3:00:01::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	unconstrained or not chemically bound in a molecule or not fixed and capable of relatively unrestricted motion	7	8	free%3:00:02::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	without restraint	7	8	free%4:02:00::
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	not literal	7	8	free%5:00:00:inexact:00
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	completely wanting or lacking	7	8	free%5:00:00:nonexistent:00
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	not fixed in position	7	8	free%5:00:00:unfixed:00
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	costing nothing	7	8	free%5:00:00:unpaid:00
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	not taken up by scheduled activities	7	8	free%5:00:01:unoccupied:00
d000.s010.t003	0	Is your purchasing agent offering too much free buying service for employees ?	not occupied or in use	7	8	free%5:00:02:unoccupied:00
d000.s010.t004	1	Is your purchasing agent offering too much free buying service for employees ?	the act of buying	8	9	buying%1:04:00::
d000.s010.t005	1	Is your purchasing agent offering too much free buying service for employees ?	an act of help or assistance	9	10	service%1:04:00::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	the act of public worship following prescribed rules	9	10	service%1:04:01::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	(sports) a stroke that puts the ball in play	9	10	service%1:04:02::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	the act of mating by male animals	9	10	service%1:04:03::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	the act of delivering a writ or summons upon someone	9	10	service%1:04:04::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	periodic maintenance on a car or machine	9	10	service%1:04:05::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	the performance of duties by a waiter or servant	9	10	service%1:04:06::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	employment in or work for another	9	10	service%1:04:07::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	work done by one person or group that benefits another	9	10	service%1:04:08::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	(law) the acts performed by an English feudal tenant for the benefit of his lord which formed the consideration for the property granted to him	9	10	service%1:04:09::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	tableware consisting of a complete set of articles (silver or dishware) for use at table	9	10	service%1:06:00::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	a means of serving	9	10	service%1:07:00::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	a force that is a branch of the armed forces	9	10	service%1:14:00::
d000.s010.t005	1	Is your purchasing agent offering too much free buying service for employees ?	a company or agency that performs a public service; subject to government regulation	9	10	service%1:14:05::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	Canadian writer (born in England) who wrote about life in the Yukon Territory (1874-1958)	9	10	service%1:18:00::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	make fit for use	9	10	service%2:30:00::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	mate with	9	10	service%2:35:00::
d000.s010.t005	0	Is your purchasing agent offering too much free buying service for employees ?	be used by; as of a utility	9	10	service%2:41:00::
d000.s010.t006	1	Is your purchasing agent offering too much free buying service for employees ?	a worker who is hired to perform a job	11	12	employee%1:18:00::
d000.s011.t000	1	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	the act of improving something	1	2	improvement%1:04:00::
d000.s011.t000	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	a change for the better; progress in development	1	2	improvement%1:11:00::
d000.s011.t000	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	a condition superior to an earlier condition	1	2	improvement%1:26:00::
d000.s011.t001	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	make attractive or acceptable	3	4	recommend%2:30:00::
d000.s011.t001	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	express a good opinion of	3	4	recommend%2:32:00::
d000.s011.t001	1	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	push for something	3	4	recommend%2:32:01::
d000.s011.t002	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	a mine or quarry that is being or has been worked	5	6	working%1:06:00::
d000.s011.t002	1	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	actively engaged in paid work	5	6	working%5:00:00:employed:00
d000.s011.t002	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	(of e.g. a machine) performing or capable of performing	5	6	working%5:00:00:functioning:00
d000.s011.t002	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	adopted as a temporary basis for further work	5	6	working%5:00:00:impermanent:00
d000.s011.t002	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	adequate for practical use; especially sufficient in strength or numbers to accomplish something	5	6	working%5:00:00:practical:00
d000.s011.t002	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	serving to permit or facilitate further work or activity	5	6	working%5:00:02:operative:00
d000.s011.t003	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	information that should be kept in mind when making a decision	6	7	condition%1:09:00::
d000.s011.t003	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	the procedure that is varied in order to estimate a variable's effect by comparison with a control condition	6	7	condition%1:09:01::
d000.s011.t003	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	an assumption on which rests the validity or effect of something else	6	7	condition%1:10:01::
d000.s011.t003	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	(usually plural) a statement of what is required as part of an agreement	6	7	condition%1:10:02::
d000.s011.t003	1	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	a state at a particular time	6	7	condition%1:26:00::
d000.s011.t003	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	a mode of being or form of existence of a person or thing	6	7	condition%1:26:01::
d000.s011.t003	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	the state of (good) health (especially in the phrases `in condition' or `in shape' or `out of condition' or `out of shape')	6	7	condition%1:26:02::
d000.s011.t003	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	an illness, disease, or other medical problem	6	7	condition%1:26:05::
d000.s011.t003	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	apply conditioner to in order to make smooth and shiny	6	7	condition%2:29:00::
d000.s011.t003	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	put into a better state	6	7	condition%2:30:00::
d000.s011.t003	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	specify as a condition or requirement in a contract or agreement; make an express demand or provision in an agreement	6	7	condition%2:32:00::
d000.s011.t003	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	develop (children's) behavior by instruction and practice; especially to teach self-control	6	7	condition%2:41:00::
d000.s011.t003	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	establish a conditioned response	6	7	condition%2:41:01::
d000.s011.t004	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	the act of setting something on fire	10	11	lighting%1:04:00::
d000.s011.t004	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	the craft of providing artificial light	10	11	lighting%1:04:01::
d000.s011.t004	1	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	apparatus for supplying artificial light effects for the stage or a film	10	11	lighting%1:06:00::
d000.s011.t004	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	having abundant light or illumination	10	11	lighting%1:26:00::
d000.s011.t005	1	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	a toilet that is available to the public	12	14	restroom%1:06:00::
d000.s011.t006	1	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	the act of consuming food	15	16	eating%1:04:00::
d000.s011.t007	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	a service that an organization or a piece of equipment offers you	16	17	facility%1:04:00::
d000.s011.t007	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	something designed and created to serve a particular function and to afford a particular convenience or service	16	17	facility%1:04:01::
d000.s011.t007	1	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	a building or place that provides a particular service or is used for a particular industry	16	17	facility%1:06:00::
d000.s011.t007	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	a natural effortlessness	16	17	facility%1:07:00::
d000.s011.t007	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	skillful performance or ability without difficulty	16	17	facility%1:09:00::
d000.s011.t008	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	earnest and conscientious activity intended to do or accomplish something	22	23	try%1:04:00::
d000.s011.t008	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	put on a garment in order to see whether it fits and looks nice	22	23	try%2:29:00::
d000.s011.t008	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	melt (fat or lard) in order to separate out impurities	22	23	try%2:30:00::
d000.s011.t008	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	take a sample of	22	23	try%2:34:00::
d000.s011.t008	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	test the limits of	22	23	try%2:37:00::
d000.s011.t008	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	give pain or trouble to	22	23	try%2:37:01::
d000.s011.t008	1	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	make an effort or attempt	22	23	try%2:41:00::
d000.s011.t008	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	put to the test, as for its quality, or give experimental use to	22	23	try%2:41:01::
d000.s011.t008	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	examine or hear (evidence or a case) by judicial process	22	23	try%2:41:05::
d000.s011.t008	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	put on trial or hear a case and sit as the judge at the trial of	22	23	try%2:41:06::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	several exercises intended to be done in series	24	25	set%1:04:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	the act of putting something in position	24	25	set%1:04:01::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	representation consisting of the scenery and other properties used to identify the location of a dramatic production	24	25	set%1:06:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	any electronic equipment that receives or transmits radio or tv signals	24	25	set%1:06:01::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	(psychology) being temporarily ready to respond in a particular way	24	25	set%1:09:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	a relatively permanent inclination to react in a particular way	24	25	set%1:09:01::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	the descent of a heavenly body below the horizon	24	25	set%1:11:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	a group of things of the same kind that belong together and are so used	24	25	set%1:14:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	an unofficial association of people or groups	24	25	set%1:14:01::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	(mathematics) an abstract collection of numbers or symbols	24	25	set%1:14:02::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	evil Egyptian god with the head of a beast that has high square ears and a long snout; brother and murderer of Osiris	24	25	set%1:18:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	the process of becoming hard or solid by cooling or drying or crystallization	24	25	set%1:22:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	a unit of play in tennis or squash	24	25	set%1:28:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	arrange attractively	24	25	set%2:29:05::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	bear fruit	24	25	set%2:29:06::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	alter or regulate so as to achieve accuracy or conform to a standard	24	25	set%2:30:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	put into a certain state; cause to be in a certain state	24	25	set%2:30:01::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	set to a certain position or cause to operate correctly	24	25	set%2:30:02::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	equip with sails or masts	24	25	set%2:30:06::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	become gelatinous	24	25	set%2:30:07::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	make ready or suitable or equip in advance for a particular purpose or for some use, event, etc	24	25	set%2:30:09::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	get ready for a particular purpose or event	24	25	set%2:30:12::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	fix conclusively or authoritatively	24	25	set%2:31:04::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	estimate	24	25	set%2:31:13::
d000.s011.t009	1	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	decide upon or fix definitely	24	25	set%2:32:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	establish as the highest level or best performance	24	25	set%2:32:01::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	urge to attack someone	24	25	set%2:33:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	put into a certain place or abstract location	24	25	set%2:35:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	fix in a border	24	25	set%2:35:02::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	give a fine, sharp edge to a knife or razor	24	25	set%2:35:04::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	insert (a nail or screw below the surface, as into a countersink)	24	25	set%2:35:05::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	put or set (seeds, seedlings, or plants) into the ground	24	25	set%2:35:09::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	put into a position that will restore a normal state	24	25	set%2:35:15::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	adapt for performance in a different way	24	25	set%2:36:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	locate	24	25	set%2:36:01::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	set in type	24	25	set%2:36:11::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	apply or start	24	25	set%2:36:12::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	disappear beyond the horizon	24	25	set%2:38:00::
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	set down according to a plan:"a carefully laid table with places set for four people"	24	25	set%5:00:00:arranged:00
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	being below the horizon	24	25	set%5:00:00:down:00
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	converted to solid form (as concrete)	24	25	set%5:00:00:hard:01
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	fixed and unmoving	24	25	set%5:00:00:nonmoving:00
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	(usually followed by `to' or `for') on the point of or strongly disposed	24	25	set%5:00:00:ready:00
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	situated in a particular spot or position	24	25	set%5:00:00:settled:01
d000.s011.t009	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	determined or decided upon as by an authority	24	25	set%5:00:00:settled:02
d000.s011.t010	1	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	power to be effective; the quality of being able to bring about an effect	29	30	effectiveness%1:07:00::
d000.s011.t010	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	capacity to produce strong physiological or chemical effects	29	30	effectiveness%1:07:01::
d000.s011.t011	1	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	the quality of being productive or having the power to produce	31	32	productivity%1:07:00::
d000.s011.t011	0	When improvements are recommended in working conditions - such as lighting , rest rooms , eating facilities , air-conditioning - do you try to set a measure of their effectiveness on productivity ?	(economics) the ratio of the quantity and quality of units produced to the labor per unit of time	31	32	productivity%1:24:00::
d000.s012.t000	1	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	discuss the terms of an arrangement	1	2	negotiate%2:32:00::
d000.s012.t000	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	succeed in passing through, around, or over	1	2	negotiate%2:38:00::
d000.s012.t001	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	the act of making or becoming a single unit	4	5	union%1:04:00::
d000.s012.t001	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	the act of pairing a male and female for reproductive purposes	4	5	union%1:04:02::
d000.s012.t001	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	a device on a national flag emblematic of the union of two or more sovereignties (typically in the upper inner corner)	4	5	union%1:06:01::
d000.s012.t001	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	the occurrence of a uniting of separate parts	4	5	union%1:11:00::
d000.s012.t001	1	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	an organization of employees formed to bargain with the employer	4	5	union%1:14:01::
d000.s012.t001	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	a political unit formed from previously independent people or organizations	4	5	union%1:14:02::
d000.s012.t001	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	a set containing all and only the members of two or more given sets	4	5	union%1:14:03::
d000.s012.t001	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	the United States (especially the northern states during the American Civil War)	4	5	union%1:15:00::
d000.s012.t001	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	healing process involving the growing together of the edges of a wound or the growing together of broken bones	4	5	union%1:22:00::
d000.s012.t001	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	the state of being joined or united or linked	4	5	union%1:26:00::
d000.s012.t001	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	the state of being a married couple voluntarily joined for life (or until divorce)	4	5	union%1:26:02::
d000.s012.t001	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	of trade unions	4	5	union%3:00:00::
d000.s012.t001	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	being of or having to do with the northern United States and those loyal to the Union during the American Civil War	4	5	union%5:00:00:northern:02
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	the act of mixing cards haphazardly	8	9	make%1:04:00::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	a recognizable kind	8	9	make%1:09:00::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	have a bowel movement	8	9	make%2:29:00::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	eliminate urine	8	9	make%2:29:01::
d000.s012.t002	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	behave in a certain way	8	9	make%2:29:06::
